Timestep,StratumID,FlowGroupID,Value
2091,Sonoran Basin and Range,Growth,1.2135024261865794
2092,Sonoran Basin and Range,Growth,1.2141070193126022
2093,Sonoran Basin and Range,Growth,1.2147116124386252
2094,Sonoran Basin and Range,Growth,1.215316205564648
2095,Sonoran Basin and Range,Growth,1.215920798690671
2096,Sonoran Basin and Range,Growth,1.2165253918166938
2097,Sonoran Basin and Range,Growth,1.2171299849427168
2098,Sonoran Basin and Range,Growth,1.2177345780687399
2099,Sonoran Basin and Range,Growth,1.2183391711947626
2100,Sonoran Basin and Range,Growth,1.2189437643207857
2002,Southern California Mountains,Growth,1.0028019639934533
2003,Southern California Mountains,Growth,1.0061014729950901
2004,Southern California Mountains,Growth,1.008353518821604
2005,Southern California Mountains,Growth,1.0113387888707037
2006,Southern California Mountains,Growth,1.014088379705401
2007,Southern California Mountains,Growth,1.0165630114566284
2008,Southern California Mountains,Growth,1.0189328968903437
2009,Southern California Mountains,Growth,1.021328968903437
2010,Southern California Mountains,Growth,1.0245630114566284
2011,Southern California Mountains,Growth,1.0268543371522094
2012,Southern California Mountains,Growth,1.029734860883797
2013,Southern California Mountains,Growth,1.0332307692307692
2014,Southern California Mountains,Growth,1.0360196399345336
2015,Southern California Mountains,Growth,1.038873977086743
2016,Southern California Mountains,Growth,1.0432995090016366
2017,Southern California Mountains,Growth,1.04556421603928
2018,Southern California Mountains,Growth,1.047828923076923
2019,Southern California Mountains,Growth,1.0500936301145662
2020,Southern California Mountains,Growth,1.0523583371522094
2021,Southern California Mountains,Growth,1.055489893289689
2022,Southern California Mountains,Growth,1.0586214494271686
2023,Southern California Mountains,Growth,1.061753005564648
2024,Southern California Mountains,Growth,1.0648845617021276
2025,Southern California Mountains,Growth,1.0680161178396073
2026,Southern California Mountains,Growth,1.0711476739770867
2027,Southern California Mountains,Growth,1.0742792301145663
2028,Southern California Mountains,Growth,1.0774107862520457
2029,Southern California Mountains,Growth,1.0805423423895253
2030,Southern California Mountains,Growth,1.083673898527005
2031,Southern California Mountains,Growth,1.0870518428805238
2032,Southern California Mountains,Growth,1.0904297872340425
2033,Southern California Mountains,Growth,1.0938077315875614
2034,Southern California Mountains,Growth,1.09718567594108
2035,Southern California Mountains,Growth,1.100563620294599
2036,Southern California Mountains,Growth,1.1039415646481179
2037,Southern California Mountains,Growth,1.1073195090016368
2038,Southern California Mountains,Growth,1.1106974533551555
2039,Southern California Mountains,Growth,1.1140753977086744
2040,Southern California Mountains,Growth,1.117453342062193
2041,Southern California Mountains,Growth,1.120817051391162
2042,Southern California Mountains,Growth,1.1241807607201308
2043,Southern California Mountains,Growth,1.1275444700491
2044,Southern California Mountains,Growth,1.1309081793780686
2045,Southern California Mountains,Growth,1.1342718887070378
2046,Southern California Mountains,Growth,1.1376355980360064
2047,Southern California Mountains,Growth,1.1409993073649753
2048,Southern California Mountains,Growth,1.1443630166939445
2049,Southern California Mountains,Growth,1.1477267260229134
2050,Southern California Mountains,Growth,1.1510904353518823
2051,Southern California Mountains,Growth,1.154014956464812
2052,Southern California Mountains,Growth,1.1569394775777413
2053,Southern California Mountains,Growth,1.1598639986906711
2054,Southern California Mountains,Growth,1.1627885198036008
2055,Southern California Mountains,Growth,1.1657130409165304
2056,Southern California Mountains,Growth,1.1686375620294598
2057,Southern California Mountains,Growth,1.1715620831423896
2058,Southern California Mountains,Growth,1.1744866042553193
2059,Southern California Mountains,Growth,1.1774111253682489
2060,Southern California Mountains,Growth,1.1803356464811785
2061,Southern California Mountains,Growth,1.1823560484451718
2062,Southern California Mountains,Growth,1.1843764504091654
2063,Southern California Mountains,Growth,1.1863968523731587
2064,Southern California Mountains,Growth,1.1884172543371523
2065,Southern California Mountains,Growth,1.1904376563011456
2066,Southern California Mountains,Growth,1.1924580582651392
2067,Southern California Mountains,Growth,1.1944784602291327
2068,Southern California Mountains,Growth,1.196498862193126
2069,Southern California Mountains,Growth,1.1985192641571194
2070,Southern California Mountains,Growth,1.200539666121113
2071,Southern California Mountains,Growth,1.201434697217676
2072,Southern California Mountains,Growth,1.2023297283142391
2073,Southern California Mountains,Growth,1.203224759410802
2074,Southern California Mountains,Growth,1.204119790507365
2075,Southern California Mountains,Growth,1.205014821603928
2076,Southern California Mountains,Growth,1.205909852700491
2077,Southern California Mountains,Growth,1.206804883797054
2078,Southern California Mountains,Growth,1.207699914893617
2079,Southern California Mountains,Growth,1.2085949459901801
2080,Southern California Mountains,Growth,1.209489977086743
2081,Southern California Mountains,Growth,1.2098307626841243
2082,Southern California Mountains,Growth,1.2101715482815056
2083,Southern California Mountains,Growth,1.2105123338788872
2084,Southern California Mountains,Growth,1.2108531194762684
2085,Southern California Mountains,Growth,1.2111939050736498
2086,Southern California Mountains,Growth,1.2115346906710311
2087,Southern California Mountains,Growth,1.2118754762684123
2088,Southern California Mountains,Growth,1.212216261865794
2089,Southern California Mountains,Growth,1.212557047463175
2090,Southern California Mountains,Growth,1.2128978330605564
2091,Southern California Mountains,Growth,1.2135024261865794
2092,Southern California Mountains,Growth,1.2141070193126022
2093,Southern California Mountains,Growth,1.2147116124386252
2094,Southern California Mountains,Growth,1.215316205564648
2095,Southern California Mountains,Growth,1.215920798690671
2096,Southern California Mountains,Growth,1.2165253918166938
2097,Southern California Mountains,Growth,1.2171299849427168
2098,Southern California Mountains,Growth,1.2177345780687399
2099,Southern California Mountains,Growth,1.2183391711947626
2100,Southern California Mountains,Growth,1.2189437643207857
