Timestep,StratumID,FlowGroupID,Value
2087,Sonoran Basin and Range,Growth,1.0794533036006546
2088,Sonoran Basin and Range,Growth,1.0795810981996727
2089,Sonoran Basin and Range,Growth,1.0797088927986906
2090,Sonoran Basin and Range,Growth,1.0798366873977088
2091,Sonoran Basin and Range,Growth,1.0800634098199673
2092,Sonoran Basin and Range,Growth,1.0802901322422258
2093,Sonoran Basin and Range,Growth,1.0805168546644845
2094,Sonoran Basin and Range,Growth,1.080743577086743
2095,Sonoran Basin and Range,Growth,1.0809702995090016
2096,Sonoran Basin and Range,Growth,1.0811970219312603
2097,Sonoran Basin and Range,Growth,1.0814237443535188
2098,Sonoran Basin and Range,Growth,1.0816504667757774
2099,Sonoran Basin and Range,Growth,1.0818771891980359
2100,Sonoran Basin and Range,Growth,1.0821039116202946
2002,Southern California Mountains,Growth,1.001050736497545
2003,Southern California Mountains,Growth,1.0022880523731588
2004,Southern California Mountains,Growth,1.0031325695581015
2005,Southern California Mountains,Growth,1.0042520458265138
2006,Southern California Mountains,Growth,1.0052831423895254
2007,Southern California Mountains,Growth,1.0062111292962357
2008,Southern California Mountains,Growth,1.007099836333879
2009,Southern California Mountains,Growth,1.0079983633387888
2010,Southern California Mountains,Growth,1.0092111292962356
2011,Southern California Mountains,Growth,1.0100703764320786
2012,Southern California Mountains,Growth,1.0111505728314238
2013,Southern California Mountains,Growth,1.0124615384615385
2014,Southern California Mountains,Growth,1.01350736497545
2015,Southern California Mountains,Growth,1.0145777414075285
2016,Southern California Mountains,Growth,1.0162373158756137
2017,Southern California Mountains,Growth,1.01708658101473
2018,Southern California Mountains,Growth,1.0179358461538461
2019,Southern California Mountains,Growth,1.0187851112929625
2020,Southern California Mountains,Growth,1.0196343764320785
2021,Southern California Mountains,Growth,1.0208087099836334
2022,Southern California Mountains,Growth,1.0219830435351882
2023,Southern California Mountains,Growth,1.023157377086743
2024,Southern California Mountains,Growth,1.0243317106382979
2025,Southern California Mountains,Growth,1.0255060441898527
2026,Southern California Mountains,Growth,1.0266803777414075
2027,Southern California Mountains,Growth,1.0278547112929624
2028,Southern California Mountains,Growth,1.0290290448445172
2029,Southern California Mountains,Growth,1.030203378396072
2030,Southern California Mountains,Growth,1.0313777119476268
2031,Southern California Mountains,Growth,1.0326444410801965
2032,Southern California Mountains,Growth,1.033911170212766
2033,Southern California Mountains,Growth,1.0351778993453356
2034,Southern California Mountains,Growth,1.036444628477905
2035,Southern California Mountains,Growth,1.0377113576104746
2036,Southern California Mountains,Growth,1.0389780867430443
2037,Southern California Mountains,Growth,1.0402448158756137
2038,Southern California Mountains,Growth,1.0415115450081833
2039,Southern California Mountains,Growth,1.042778274140753
2040,Southern California Mountains,Growth,1.0440450032733224
2041,Southern California Mountains,Growth,1.0453063942716858
2042,Southern California Mountains,Growth,1.046567785270049
2043,Southern California Mountains,Growth,1.0478291762684124
2044,Southern California Mountains,Growth,1.0490905672667759
2045,Southern California Mountains,Growth,1.050351958265139
2046,Southern California Mountains,Growth,1.0516133492635025
2047,Southern California Mountains,Growth,1.052874740261866
2048,Southern California Mountains,Growth,1.054136131260229
2049,Southern California Mountains,Growth,1.0553975222585925
2050,Southern California Mountains,Growth,1.0566589132569557
2051,Southern California Mountains,Growth,1.0577556086743045
2052,Southern California Mountains,Growth,1.058852304091653
2053,Southern California Mountains,Growth,1.0599489995090017
2054,Southern California Mountains,Growth,1.0610456949263503
2055,Southern California Mountains,Growth,1.0621423903436988
2056,Southern California Mountains,Growth,1.0632390857610474
2057,Southern California Mountains,Growth,1.064335781178396
2058,Southern California Mountains,Growth,1.0654324765957446
2059,Southern California Mountains,Growth,1.0665291720130934
2060,Southern California Mountains,Growth,1.067625867430442
2061,Southern California Mountains,Growth,1.0683835181669394
2062,Southern California Mountains,Growth,1.069141168903437
2063,Southern California Mountains,Growth,1.0698988196399346
2064,Southern California Mountains,Growth,1.070656470376432
2065,Southern California Mountains,Growth,1.0714141211129296
2066,Southern California Mountains,Growth,1.0721717718494272
2067,Southern California Mountains,Growth,1.0729294225859247
2068,Southern California Mountains,Growth,1.0736870733224222
2069,Southern California Mountains,Growth,1.0744447240589199
2070,Southern California Mountains,Growth,1.0752023747954174
2071,Southern California Mountains,Growth,1.0755380114566284
2072,Southern California Mountains,Growth,1.0758736481178397
2073,Southern California Mountains,Growth,1.0762092847790508
2074,Southern California Mountains,Growth,1.0765449214402618
2075,Southern California Mountains,Growth,1.076880558101473
2076,Southern California Mountains,Growth,1.0772161947626842
2077,Southern California Mountains,Growth,1.0775518314238952
2078,Southern California Mountains,Growth,1.0778874680851063
2079,Southern California Mountains,Growth,1.0782231047463176
2080,Southern California Mountains,Growth,1.0785587414075286
2081,Southern California Mountains,Growth,1.0786865360065465
2082,Southern California Mountains,Growth,1.0788143306055646
2083,Southern California Mountains,Growth,1.0789421252045828
2084,Southern California Mountains,Growth,1.0790699198036007
2085,Southern California Mountains,Growth,1.0791977144026186
2086,Southern California Mountains,Growth,1.0793255090016367
2087,Southern California Mountains,Growth,1.0794533036006546
2088,Southern California Mountains,Growth,1.0795810981996727
2089,Southern California Mountains,Growth,1.0797088927986906
2090,Southern California Mountains,Growth,1.0798366873977088
2091,Southern California Mountains,Growth,1.0800634098199673
2092,Southern California Mountains,Growth,1.0802901322422258
2093,Southern California Mountains,Growth,1.0805168546644845
2094,Southern California Mountains,Growth,1.080743577086743
2095,Southern California Mountains,Growth,1.0809702995090016
2096,Southern California Mountains,Growth,1.0811970219312603
2097,Southern California Mountains,Growth,1.0814237443535188
2098,Southern California Mountains,Growth,1.0816504667757774
2099,Southern California Mountains,Growth,1.0818771891980359
2100,Southern California Mountains,Growth,1.0821039116202946
