Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,StateAttributeTypeID,AgeMin,AgeMax,Value
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,281,,37.234
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,282,,37.251
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,283,,37.268
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,284,,37.284
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,285,,37.299
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,286,,37.314
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,287,,37.329
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,288,,37.343
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,289,,37.357
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,290,,37.37
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,291,,37.383
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,292,,37.396
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,293,,37.408
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,294,,37.42
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,295,,37.431
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,296,,37.443
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,297,,37.453
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,298,,37.464
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,299,,37.474
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Living Biomass,300,,37.484
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,1,,14.481
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,2,,14.306
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,3,,14.15
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,4,,13.981
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,5,,13.781
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,6,,13.564
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,7,,13.35
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,8,,13.155
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,9,,12.976
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,10,,12.811
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,11,,12.669
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,12,,12.536
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,13,,12.422
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,14,,12.323
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,15,,12.231
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,16,,12.159
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,17,,12.109
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,18,,12.072
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,19,,12.052
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,20,,12.051
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,21,,12.062
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,22,,12.095
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,23,,12.149
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,24,,12.22
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,25,,12.306
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,26,,12.402
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,27,,12.507
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,28,,12.617
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,29,,12.73
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,30,,12.844
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,31,,12.957
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,32,,13.068
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,33,,13.176
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,34,,13.28
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,35,,13.379
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,36,,13.471
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,37,,13.557
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,38,,13.635
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,39,,13.707
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,40,,13.77
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,41,,13.826
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,42,,13.876
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,43,,13.917
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,44,,13.951
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,45,,13.979
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,46,,14
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,47,,14.015
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,48,,14.025
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,49,,14.028
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,50,,14.027
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,51,,14.02
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,52,,14.01
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,53,,13.996
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,54,,13.978
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,55,,13.957
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,56,,13.932
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,57,,13.905
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,58,,13.877
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,59,,13.846
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,60,,13.814
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,61,,13.781
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,62,,13.747
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,63,,13.712
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,64,,13.676
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,65,,13.64
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,66,,13.604
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,67,,13.567
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,68,,13.53
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,69,,13.494
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,70,,13.458
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,71,,13.423
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,72,,13.388
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,73,,13.354
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,74,,13.321
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,75,,13.288
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,76,,13.256
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,77,,13.225
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,78,,13.195
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,79,,13.166
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,80,,13.137
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,81,,13.11
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,82,,13.084
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,83,,13.058
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,84,,13.034
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,85,,13.011
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,86,,12.989
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,87,,12.968
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,88,,12.947
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,89,,12.928
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,90,,12.909
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,91,,12.891
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,92,,12.874
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,93,,12.858
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,94,,12.843
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,95,,12.828
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,96,,12.814
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,97,,12.802
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,98,,12.789
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,99,,12.778
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,100,,12.767
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,101,,12.757
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,102,,12.748
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,103,,12.74
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,104,,12.731
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,105,,12.724
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,106,,12.717
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,107,,12.711
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,108,,12.705
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,109,,12.701
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,110,,12.697
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,111,,12.693
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,112,,12.69
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,113,,12.688
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,114,,12.685
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,115,,12.684
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,116,,12.683
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,117,,12.682
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,118,,12.682
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,119,,12.682
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,120,,12.682
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,121,,12.683
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,122,,12.685
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,123,,12.686
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,124,,12.688
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,125,,12.691
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,126,,12.693
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,127,,12.696
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,128,,12.699
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,129,,12.703
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,130,,12.707
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,131,,12.71
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,132,,12.714
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,133,,12.719
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,134,,12.724
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,135,,12.729
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,136,,12.734
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,137,,12.739
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,138,,12.744
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,139,,12.75
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,140,,12.755
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,141,,12.762
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,142,,12.769
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,143,,12.776
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,144,,12.783
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,145,,12.789
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,146,,12.797
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,147,,12.804
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,148,,12.81
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,149,,12.818
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,150,,12.826
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,151,,12.833
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,152,,12.841
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,153,,12.85
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,154,,12.858
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,155,,12.867
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,156,,12.875
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,157,,12.883
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,158,,12.892
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,159,,12.901
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,160,,12.909
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,161,,12.918
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,162,,12.927
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,163,,12.936
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,164,,12.946
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,165,,12.955
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,166,,12.964
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,167,,12.973
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,168,,12.983
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,169,,12.992
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,170,,13.002
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,171,,13.011
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,172,,13.021
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,173,,13.031
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,174,,13.042
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,175,,13.052
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,176,,13.061
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,177,,13.071
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,178,,13.081
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,179,,13.092
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,180,,13.102
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,181,,13.112
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,182,,13.123
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,183,,13.133
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,184,,13.144
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,185,,13.154
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,186,,13.165
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,187,,13.175
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,188,,13.186
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,189,,13.197
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,190,,13.208
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,191,,13.218
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,192,,13.229
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,193,,13.24
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,194,,13.25
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,195,,13.261
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,196,,13.272
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,197,,13.283
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,198,,13.294
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,199,,13.305
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,200,,13.316
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,201,,13.327
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,202,,13.338
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,203,,13.349
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,204,,13.36
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,205,,13.371
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,206,,13.382
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,207,,13.392
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,208,,13.404
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,209,,13.415
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,210,,13.426
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,211,,13.437
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,212,,13.448
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,213,,13.46
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,214,,13.471
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,215,,13.482
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,216,,13.493
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,217,,13.505
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,218,,13.516
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,219,,13.527
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,220,,13.538
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,221,,13.55
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,222,,13.562
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,223,,13.573
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,224,,13.585
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,225,,13.597
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,226,,13.609
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,227,,13.62
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,228,,13.631
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,229,,13.643
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,230,,13.654
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,231,,13.665
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,232,,13.677
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,233,,13.689
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,234,,13.701
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,235,,13.712
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,236,,13.723
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,237,,13.735
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,238,,13.746
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,239,,13.757
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,240,,13.768
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,241,,13.78
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,242,,13.791
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,243,,13.803
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,244,,13.814
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,245,,13.826
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,246,,13.838
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,247,,13.85
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,248,,13.862
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,249,,13.874
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,250,,13.886
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,251,,13.898
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,252,,13.91
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,253,,13.923
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,254,,13.935
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,255,,13.948
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,256,,13.961
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,257,,13.974
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,258,,13.987
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,259,,14
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,260,,14.013
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,261,,14.026
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,262,,14.039
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,263,,14.052
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,264,,14.065
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,265,,14.078
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,266,,14.091
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,267,,14.104
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,268,,14.117
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,269,,14.13
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,270,,14.142
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,271,,14.155
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,272,,14.168
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,273,,14.18
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,274,,14.193
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,275,,14.205
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,276,,14.217
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,277,,14.23
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,278,,14.242
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,279,,14.254
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,280,,14.265
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,281,,14.277
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,282,,14.289
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,283,,14.3
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,284,,14.311
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,285,,14.322
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,286,,14.333
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,287,,14.344
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,288,,14.355
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,289,,14.366
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,290,,14.376
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,291,,14.386
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,292,,14.396
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,293,,14.406
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,294,,14.416
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,295,,14.426
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,296,,14.435
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,297,,14.445
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,298,,14.454
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,299,,14.463
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Soil,300,,14.472
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,1,,17.095
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,2,,16.982
